"article_ID","article_title"
"412","Asymmetric association of liking and disliking judgments: So what's not to like?"
"413","Unique semantic space in the brain of each beholder predicts perceived similarity"
"414","Decoding the neural representation of affective states."
"415","The Implicit Association Test at Age 7: A Methodological and Conceptual Review"
"416","Decoding the Nature of Emotion in the Brain"
"417","When it becomes mine: Attentional biases triggered by object ownership"
"418","The self-regulation of automatic associations and behavioral impulses"
"419","The single category implicit association test as a measure of implicit social cognition"
"420","Predicting Advertising Success Beyond Traditional Measures: New Insights from Neurophysiological Methods and Market Response Modeling"
"421","Test–retest study of fMRI signal change evoked by electroacupuncture stimulation"
"422","Consumer neuroscience: advances in understanding consumer psychology"
"423","Understanding and Using the Brief Implicit Association Test: Recommended Scoring Procedures"
"424","Estimating the reproducibility of psychological science"
"425","Better P-curves: Making P-curve analysis more robust to errors, fraud, and ambitious P-hacking, a Reply to Ulrich and Miller (2015)."
"426","Erp evidence for rapid hedonic evaluation of logos"
"427","Mind at Ease Puts a Smile on the Face Psychophysiological Evidence That Processing Facilitation Elicits Positive Affect"
"428","The Affect Misattribution Procedure: Ten Years of Evidence on Reliability, Validity, and Mechanisms"
"429","Puzzlingly High Correlations in fMRI Studies of Emotion, Personality, and Social Cognition"
"430","Promoting Transparency in Social Science Research"
"431","Predictive validity of the implicit association test in studies of brands, consumer attitudes, and behavior"
"432","Consumer Neuroscience: Revealing Meaningful Relationships Between Brain and Consumer Behavior"
"433","How Reliable Are Neuromarketers' Measures of Advertising Effectiveness?: Data from Ongoing Research Holds No Common Truth among Vendors"
"434","An inkblot for attitudes: Affect misattribution as implicit measurement"
"435","Introduction to psychological measurement"
"436","Pervasiveness and correlates of implicit attitudes and stereotypes"
"437","What Can Neuroimaging Tell Us About the Mind? Insights From Prefrontal Cortex"
"438","Publication and other reporting biases in cognitive sciences: detection, prevalence, and prevention"
"439","Health of the Implicit Association Test at Age 3"
"440","Contextual Variations in Implicit Evaluation"
"441","Circular analysis in systems neuroscience: the dangers of double dipping"
"442","[book]How Customers Think: Essential Insights into the Mind of the Market"
"443","The Brief Implicit Association Test"
"444","Beyond Bipolar Conceptualizations and Measures: The Case of Attitudes and Evaluative Space"
"445","Neuromarketing: the hope and hype of neuroimaging in business"
"446","Can cognitive processes be inferred from neuroimaging data"
"447","[book]Thinking, Fast and Slow"
"448","Is the Implicit Association Test a Valid and Valuable Measure of Implicit Consumer Social Cognition"
"449","Prediction as a Humanitarian and Pragmatic Contribution from Human Cognitive Neuroscience"
"450","""Positive"" results increase down the Hierarchy of the Sciences."
"451","Attitudes and the Implicit Association Test"
"452","What the Frog's Eye Tells the Frog's Brain"
"453","A neural predictor of cultural popularity"
"454","An open investigation of the reproducibility of cancer biology research"
"455","Brain potentials in affective picture processing: covariation with autonomic arousal and affective report"
"456","Forward inference using functional neuroimaging: dissociations versus associations"
"457","Decoding an Individual's Sensitivity to Pain from the Multivariate Analysis of EEG Data"
"458","Correlated components of ongoing EEG point to emotionally laden attention - a possible marker of engagement?"
"459","Consumer Neuroscience: Applications, Challenges, and Possible Solutions"
"460","Repetitive picture processing: autonomic and cortical correlates."
"461","Understanding and using the Implicit Association Test: I. An improved scoring algorithm."
"462","Relationship between attitudes and evaluative space : a critical review, with emphasis on the separability of positive and negative substrates"
"463","P-Curve: A Key to the File Drawer"
"464","Probabilistic Indexing and Categorisation Tool, Intermediate Prototype"
"465","A probabilistic learning approach for document indexing"
"466","An Evaluation of Statistical Approaches to Text Categorization"
"467","An example-based mapping method for text categorization and retrieval"
"468","Optimizing Document Indexing and Search Term Weighting Based on Probabilistic Models."
"469","Automatisches Indexieren als Erkennen abstrakter Objekte"
"470","Relevance Feedback in Information Retrieval"
"471","Text categorization of low quality images"
"472","Models for retrieval with probabilistic indexing"
"473","Context-sensitive learning methods for text categorization"
"474","A comparison of classifiers and document representations for the routing problem"
"475","A Comparative Study on Feature Selection in Text Categorization"
"476","A comparison of two learning algorithms for text categorization"
"477","A hypertext query language for images"
"478","Board Monitoring in a Privately Held Firm: When Does CEO Duality Matter? The Moderating Effect of Ownership"
"479","Board Composition from Adolescence to Maturity: A Multitheoretic View"
"480","Commanding Board of Director Attention: Investigating How Organizational Performance and CEO Duality Affect Board Members Attention to Monitoring"
"481","When Does Ownership Matter? Board Characteristics and Behavior"
"482","Collaboration in the Boardroom: Behavioral and Performance Consequences of CEO-Board Social Ties"
"483","Agency Relationships in Family Firms: Theory and Evidence"
"484","Power in Top Management Teams: Dimensions, Measurement, and Validation"
"485","Private Firms and Corporate Governance: An Integrated Economic and Management Perspective"
"486","Institutional and Strategic Choice Perspectives on Board Involvement in the Strategic Decision Process"
"487","EXPLORING THE AGENCY CONSEQUENCES OF OWNERSHIP DISPERSION AMONG THE DIRECTORS OF PRIVATE FAMILY FIRMS"
"488","Leadership Structure: Separating the CEO and Chairman of the Board"
"489","Board Roles in Small and Medium-Sized Family Businesses: performance and importance"
"490","Board task performance: An exploration of micro- and macro-level determinants of board effectiveness"
"491","Separation of Ownership and Control"
"492","Relational and Contractual Governance in Family Firms: Effects on Strategic Decision Making"
"493","Integrating agency and resource dependence theory: Firm profitability, industry regulation, and board task performance"
"494","Relational norms as a supplement to neo-classical understanding of directorates: An empirical study of boards of directors"
"495","The Impact of Board Composition on Firms’ Critical Decisions: A Meta-Analytic Review"
"496","Apprentice, Departure, and Demotion: An Examination of the Three Types of CEO–Board Chair Separation"
"497","Understanding Interaction Models: Improving Empirical Analyses"
"498","BLOCKHOLDER OWNERSHIP AND MARKET LIQUIDITY"
"499","The Impact of Goal Alignment on Board Existence and Top Management Team Composition: Evidence from Family-Influenced Businesses"
